DATA_TAB_GENERALINFO	SCL_UNITID	SCL_NAME	SPORT_CODE	SPORT_NAME	ACADEMIC_YEAR	SCL_DIV_14	SCL_SUB_14	CONFNAME_14	D1_FB_CONF_14	SCL_HBCU	SCL_PRIVATE	DATA_TAB_MULTIYRRATE	MULTIYR_APR_RATE_1000_RAW	MULTIYR_APR_RATE_1000_CI	MULTIYR_APR_RATE_1000_OFFICIAL	MULTIYR_ELIG_RATE	MULTIYR_RET_RATE	MULTIYR_SQUAD_SIZE	DATA_TAB_ANNUALRATE	APR_RATE_2014_1000	ELIG_RATE_2014	RET_RATE_2014	NUM_OF_ATHLETES_2014	APR_RATE_2013_1000	ELIG_RATE_2013	RET_RATE_2013	NUM_OF_ATHLETES_2013	APR_RATE_2012_1000	ELIG_RATE_2012	RET_RATE_2012	NUM_OF_ATHLETES_2012	APR_RATE_2011_1000	ELIG_RATE_2011	RET_RATE_2011	NUM_OF_ATHLETES_2011	APR_RATE_2010_1000	ELIG_RATE_2010	RET_RATE_2010	NUM_OF_ATHLETES_2010	APR_RATE_2009_1000	ELIG_RATE_2009	RET_RATE_2009	NUM_OF_ATHLETES_2009	APR_RATE_2008_1000	ELIG_RATE_2008	RET_RATE_2008	NUM_OF_ATHLETES_2008	APR_RATE_2007_1000	ELIG_RATE_2007	RET_RATE_2007	NUM_OF_ATHLETES_2007	APR_RATE_2006_1000	ELIG_RATE_2006	RET_RATE_2006	NUM_OF_ATHLETES_2006	APR_RATE_2005_1000	ELIG_RATE_2005	RET_RATE_2005	NUM_OF_ATHLETES_2005	APR_RATE_2004_1000	ELIG_RATE_2004	RET_RATE_2004	NUM_OF_ATHLETES_2004	DATA_TAB_PUBLICAWARD	PUB_AWARD_15	PUB_AWARD_14	PUB_AWARD_13	PUB_AWARD_12	PUB_AWARD_11	PUB_AWARD_10	PUB_AWARD_09	PUB_AWARD_08	PUB_AWARD_07	PUB_AWARD_06	RAW_OR_CI
 	100751	University of Alabama	21	Women's Cross Country	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	995	999	995	.9894736842	.9892473118	49	 	982	1	.9642857143	15	1000	1	1	11	1000	1	1	9	1000	.962962963	1	14	977	.9545454545	1	11	976	.9523809524	1	11	976	.9545454545	1	12	1000	1	1	11	1000	1	1	11	969	.9375	1	8	1000	1	1	8	-99	0	0	0	0	0	0	0	1	1	0	2
 	100751	University of Alabama	13	Men's Tennis	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	985	996	985	.9852941176	.9846153846	37	 	1000	1	1	9	941	.9444444444	.9375	9	1000	1	1	10	1000	1	1	9	1000	1	1	7	979	1	.9583333333	13	957	.9130434783	1	12	1000	1	1	10	1000	1	1	9	950	1	.9	12	947	.9473684211	.9473684211	12	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	12	Men's Swimming	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	978	988	978	.9736842105	.9822222222	119	 	984	.9841269841	.9836065574	33	980	.96	1	26	963	.962962963	.9622641509	29	984	.9836065574	.9836065574	31	1000	1	1	24	978	.9777777778	.9777777778	23	958	.9791666667	.9361702128	26	1000	1	1	15	912	.9411764706	.8529411765	19	974	.9736842105	.9736842105	19	982	1	.9642857143	15	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	19	Women's Basketball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	973	987	973	.982300885	.9633027523	59	 	931	.9666666667	.8928571429	17	982	.9642857143	1	14	982	1	.962962963	14	1000	1	1	14	944	.962962963	.9259259259	14	981	.962962963	1	14	982	1	.962962963	15	942	.9230769231	.9615384615	13	964	1	.8928571429	15	911	.8928571429	.9285714286	14	911	.8928571429	.9285714286	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	33	Women's Tennis	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	32	 	1000	1	1	8	1000	1	1	8	1000	1	1	8	1000	1	1	8	1000	1	1	9	1000	1	1	9	1000	1	1	7	950	1	.9	10	1000	1	1	9	967	1	.9333333333	8	974	1	.9473684211	10	-99	1	1	1	1	0	0	0	0	0	0	2
 	100751	University of Alabama	31	Women's Soccer	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	988	995	988	1	.9748743719	112	 	979	1	.9574468085	27	1000	1	1	25	1000	1	1	29	972	1	.9444444444	31	1000	1	1	26	980	1	.9591836735	26	979	1	.9583333333	25	961	.9803921569	.9411764706	27	991	1	.9821428571	29	989	.9787234043	1	24	981	1	.9615384615	27	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	3	Men's Cross Country	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	35	 	1000	1	1	5	1000	1	1	10	1000	1	1	10	1000	1	1	10	1000	1	1	9	964	1	.9285714286	8	900	.8666666667	.9333333333	8	1000	1	1	6	1000	1	1	6	955	.9090909091	1	6	905	.9047619048	.9047619048	12	-99	1	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	1	Baseball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	984	992	984	.9953917051	.9615384615	112	 	1000	1	.9811320755	30	990	1	.9807692308	26	953	.9814814815	.9038461538	28	990	1	.9803921569	28	990	1	.9565217391	27	975	1	.9482758621	31	968	.9841269841	.9523809524	33	903	.9298245614	.875	29	949	.9565217391	.9253731343	36	907	.9076923077	.875	35	965	.9655172414	.9649122807	31	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	29	Women's Softball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	993	998	993	.9868421053	1	77	 	1000	1	1	19	988	.9756097561	1	21	1000	1	1	20	985	.9696969697	1	17	976	.9756097561	.9756097561	22	1000	1	1	19	1000	1	1	19	1000	1	1	21	988	.9761904762	1	22	974	.9487179487	1	20	1000	1	1	17	-99	0	0	0	0	0	1	0	0	0	0	2
 	100751	University of Alabama	6	Men's Golf	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	34	 	1000	1	1	8	1000	1	1	9	1000	1	1	8	1000	1	1	9	1000	1	1	9	1000	1	1	11	1000	1	1	10	974	1	.9473684211	10	1000	1	1	11	976	1	.9523809524	11	947	.9473684211	.9473684211	11	-99	1	1	1	0	0	0	0	0	0	0	2
 	100751	University of Alabama	15	Men's Track, Outdoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	984	993	984	.9897435897	.9790575916	104	 	979	.9795918367	.9791666667	25	970	.9852941176	.9545454545	36	1000	1	1	21	1000	1	1	22	937	.975	.8974358974	22	950	.95	.95	21	929	.9069767442	.9523809524	23	974	1	.9473684211	20	898	.8571428571	.9387755102	26	927	.9166666667	.9375	26	920	.88	.96	30	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	14	Men's Track, Indoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	982	991	982	.9847715736	.9792746114	105	 	979	.9795918367	.9791666667	25	970	.9852941176	.9545454545	36	987	.9736842105	1	22	1000	1	1	22	937	.975	.8974358974	22	950	.95	.95	21	929	.9069767442	.9523809524	23	974	1	.9473684211	20	902	.8695652174	.9347826087	24	927	.9166666667	.9375	26	935	.9130434783	.9565217391	28	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	2	Men's Basketball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	974	989	974	1	.9361702128	49	 	960	1	.92	13	952	1	.9047619048	11	1000	1	1	13	958	1	.9166666667	12	1000	1	1	12	1000	1	1	12	979	1	.9565217391	12	917	.9583333333	.875	13	975	1	.95	11	818	.8181818182	.7727272727	12	1000	1	1	12	-99	0	0	1	0	0	0	0	0	0	0	2
 	100751	University of Alabama	36	Women's Volleyball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	975	989	975	.9901960784	.9587628866	54	 	983	1	.9655172414	16	962	.9615384615	.9615384615	13	957	1	.9090909091	13	1000	1	1	12	1000	1	1	12	938	.9583333333	.9166666667	13	1000	1	1	13	979	1	.9583333333	13	1000	1	1	12	1000	1	1	13	1000	1	1	12	-99	0	0	0	0	0	0	1	1	1	1	2
 	100751	University of Alabama	34	Women's Track, Indoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	977	987	977	.9709543568	.9789915966	128	 	1000	1	1	36	961	.96875	.953125	34	969	.96	.9791666667	28	974	.9482758621	.9827586207	30	971	.9423076923	1	26	970	.9607843137	.98	26	969	.9591836735	.9787234043	26	971	.9807692308	.9615384615	26	1000	.9761904762	1	21	976	.9761904762	.9761904762	21	1000	1	1	23	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	26	Women's Gymnastics	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	59	 	1000	1	1	14	1000	1	1	15	1000	1	1	14	1000	1	1	16	980	.9615384615	1	15	981	1	.9615384615	15	1000	1	1	14	1000	1	1	16	964	.9642857143	.9642857143	15	1000	1	1	13	980	1	.96	13	-99	1	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	35	Women's Track, Outdoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	977	987	977	.9707112971	.9788135593	127	 	1000	1	1	36	960	.9677419355	.9516129032	33	969	.96	.9791666667	28	974	.9482758621	.9827586207	30	971	.9423076923	1	26	970	.9607843137	.98	26	969	.9591836735	.9787234043	26	972	.9814814815	.962962963	27	1000	.9761904762	1	21	975	.975	.975	20	1000	1	1	24	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	25	Women's Golf	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	29	 	1000	1	1	7	1000	1	1	6	1000	1	1	9	1000	1	1	7	1000	1	1	7	1000	1	1	7	1000	1	1	9	1000	1	1	10	969	1	.9375	9	923	1	.8461538462	7	974	1	.9473684211	10	-99	1	1	1	1	1	0	0	0	0	0	1
 	100751	University of Alabama	4	Football	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	978	985	978	.9780058651	.9653614458	392	 	1000	1	.9873417722	95	967	.9702380952	.9573170732	95	974	.9710982659	.9647058824	101	969	.9719101124	.9534883721	101	994	1	.9824561404	105	972	.9832402235	.9438202247	95	936	.9534883721	.9176470588	93	950	.9565217391	.9440993789	88	971	.9679487179	.9615384615	86	966	.9391891892	.9527027027	81	890	.8636363636	.9090909091	83	-99	0	0	1	0	0	0	0	0	0	0	2
 	100751	University of Alabama	32	Women's Swimming	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	991	996	991	.9908675799	.9907407407	112	 	1000	1	1	33	1000	1	1	27	1000	1	1	23	964	.9642857143	.9636363636	29	991	.9821428571	1	28	983	.9655172414	1	30	1000	1	1	32	972	.962962963	.9814814815	27	989	1	.9772727273	23	989	1	.9777777778	24	978	.9777777778	.9777777778	24	-99	0	0	0	0	0	0	0	0	0	0	2
 	100751	University of Alabama	22	Women's Rowing	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	975	985	975	.9811320755	.9692307692	139	 	984	.984375	.9838709677	34	985	1	.9701492537	34	993	1	.9857142857	39	935	.935483871	.9344262295	32	974	.9655172414	.9827586207	29	964	.9285714286	1	22	964	.9642857143	.9642857143	15	1000	1	1	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	35	Women's Track, Outdoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	990	996	990	.98	.9918367347	133	 	980	.9733333333	.9863013699	40	994	.975	1	42	980	.98	.98	28	1000	1	1	23	980	.9803921569	.98	27	895	.8541666667	.9361702128	25	935	.914893617	.9555555556	24	955	.9545454545	.9545454545	23	980	.98	.98	27	894	.8510638298	.9361702128	26	919	.88	.9591836735	26	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	3	Men's Cross Country	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	41	 	1000	1	1	11	1000	1	1	13	1000	1	1	9	1000	1	1	8	1000	1	1	8	941	.9444444444	.9375	10	850	.9	.7	6	889	.7777777778	1	5	958	1	.9166666667	6	1000	1	1	8	1000	1	1	7	-99	1	1	0	0	0	0	0	0	0	1	2
 	100858	Auburn University	36	Women's Volleyball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	971	986	971	.9619047619	.9803921569	59	 	981	.962962963	1	17	1000	1	1	15	962	.962962963	.9615384615	15	938	.9166666667	.9583333333	12	1000	1	1	12	882	.84	.9230769231	14	980	1	.9615384615	14	946	1	.8947368421	10	960	.96	.96	13	978	1	.9565217391	12	879	.8965517241	.8620689655	16	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	31	Women's Soccer	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	992	997	992	1	.9783783784	104	 	1000	1	1	24	989	1	.9777777778	27	989	1	.9565217391	25	990	1	.98	28	1000	1	1	25	1000	1	1	25	971	.9615384615	.9803921569	26	980	.9795918367	.9795918367	25	987	1	.9743589744	21	968	1	.9361702128	26	981	.9807692308	.9807692308	26	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	21	Women's Cross Country	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	1000	1000	1000	1	1	48	 	1000	1	1	17	1000	1	1	16	1000	1	1	7	1000	1	1	8	1000	1	1	8	969	.9375	1	8	1000	1	1	6	1000	1	1	5	1000	1	1	4	929	.9285714286	.9285714286	7	969	.9375	1	8	-99	1	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	34	Women's Track, Indoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	990	996	990	.98	.9918367347	133	 	980	.9733333333	.9863013699	40	994	.975	1	42	980	.98	.98	28	1000	1	1	23	980	.9803921569	.98	27	895	.8541666667	.9361702128	25	935	.914893617	.9555555556	24	958	.9583333333	.9583333333	25	980	.98	.98	27	894	.8510638298	.9361702128	26	919	.88	.9591836735	26	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	2	Men's Basketball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	946	969	946	.9484536082	.9310344828	52	 	1000	1	1	13	936	1	.8695652174	13	896	.8461538462	.9545454545	13	957	.9583333333	.9130434783	13	966	.9310344828	.9310344828	15	938	.9583333333	.9166666667	12	833	.875	.7916666667	13	1000	.9545454545	1	11	904	.9230769231	.8076923077	14	870	.9130434783	.8260869565	13	848	.9130434783	.7826086957	12	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	15	Men's Track, Outdoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	974	985	974	.96	.9837398374	132	 	948	.9264705882	.9701492537	36	986	.9863013699	.985915493	38	1000	.9814814815	1	28	964	.9454545455	.9818181818	30	1000	1	1	23	990	.96	.9583333333	27	872	.7692307692	.9230769231	22	900	.8333333333	.9666666667	17	875	.8863636364	.8636363636	26	942	.8837209302	1	23	944	.9130434783	.976744186	24	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	6	Men's Golf	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	995	999	995	1	.99	52	 	979	1	.9565217391	13	1000	1	1	11	1000	1	1	15	1000	1	1	13	1000	1	1	11	955	.9545454545	.9545454545	11	884	.8636363636	.9047619048	11	1000	1	1	9	1000	1	1	8	1000	1	1	10	1000	1	1	11	-99	0	1	0	0	0	0	0	1	1	1	2
 	100858	Auburn University	33	Women's Tennis	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	993	999	993	1	.9863013699	38	 	1000	1	1	11	1000	1	1	10	1000	1	1	7	974	1	.9473684211	10	1000	1	1	10	967	.9333333333	1	8	1000	1	.9375	8	975	.95	1	11	853	.8823529412	.8235294118	10	972	1	.9444444444	9	1000	1	1	9	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	19	Women's Basketball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	991	997	991	.9908256881	.9803921569	57	 	1000	1	1	15	980	1	.96	14	1000	1	1	13	965	.9655172414	.9642857143	15	1000	1	1	13	981	1	.962962963	15	983	.9666666667	1	15	1000	.962962963	1	14	978	1	.9545454545	12	833	.8333333333	.8333333333	16	860	.8275862069	.8928571429	16	-99	0	0	0	0	1	1	0	0	0	0	2
 	100858	Auburn University	32	Women's Swimming	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	979	989	979	.9906976744	.961722488	113	 	990	1	.9791666667	27	974	.9827586207	.9473684211	30	991	1	.9807692308	29	962	.9807692308	.9423076923	27	984	.9841269841	.9838709677	33	960	.9523809524	.9677419355	33	980	.96	1	28	931	.9545454545	.9076923077	35	962	.9393939394	.9848484848	36	971	.9607843137	.9803921569	27	983	.9827586207	.9824561404	30	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	25	Women's Golf	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	992	999	992	1	.9833333333	31	 	1000	1	1	8	1000	1	1	7	1000	1	1	7	971	1	.9411764706	9	968	1	.9333333333	8	1000	1	1	8	963	1	.9230769231	8	1000	1	1	7	1000	1	1	9	1000	1	1	8	914	.8888888889	.9411764706	9	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	4	Football	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	968	976	968	.966616085	.9609984399	368	 	985	.9880239521	.9817073171	93	978	.981595092	.9679487179	90	985	.9822485207	.9756097561	92	924	.9125	.9171974522	93	970	.9539473684	.9602649007	85	915	.8986486486	.925170068	85	964	.9612903226	.9536423841	90	910	.8834355828	.9367088608	89	949	.9491525424	.9367816092	92	976	.9644970414	.9580838323	90	986	.9724137931	.9517241379	81	-99	0	0	0	0	0	0	0	0	0	1	2
 	100858	Auburn University	14	Men's Track, Indoor	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	974	985	974	.96	.9837398374	132	 	948	.9264705882	.9701492537	36	986	.9863013699	.985915493	38	1000	.9814814815	1	28	964	.9454545455	.9818181818	30	1000	1	1	23	990	.96	.9583333333	27	872	.7692307692	.9230769231	22	903	.8387096774	.9677419355	18	875	.8863636364	.8636363636	26	944	.8888888889	1	24	944	.9130434783	.976744186	24	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	1	Baseball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	957	972	957	.9779735683	.9339622642	117	 	955	.9655172414	.9444444444	29	965	.9827586207	.9454545455	31	974	1	.9454545455	30	930	.9615384615	.8958333333	27	956	.9795918367	.9268292683	25	915	.8983050847	.9137931034	32	969	.9242424242	.953125	35	929	.8923076923	.9677419355	33	921	.9523809524	.873015873	33	917	.9298245614	.9038461538	29	917	.9090909091	.9245283019	29	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	12	Men's Swimming	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	968	980	968	.9717741935	.9510204082	133	 	982	1	.9636363636	30	973	.9821428571	.9642857143	30	974	.9827586207	.9473684211	33	948	.9350649351	.9350649351	40	956	.9264705882	.9558823529	34	973	.9272727273	.9818181818	29	868	.8153846154	.921875	34	925	.925	.9125	44	946	.9333333333	.9459459459	42	944	.9154929577	.9718309859	38	977	1	.953125	36	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	26	Women's Gymnastics	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	991	998	991	.9829059829	1	60	 	1000	1	1	12	1000	1	1	17	1000	1	1	17	963	.9259259259	1	14	1000	1	1	12	967	.9666666667	.9666666667	17	984	1	.9677419355	16	969	.96875	.96875	16	967	1	.9333333333	16	984	1	.9677419355	17	966	.9655172414	.9655172414	15	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	13	Men's Tennis	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	975	991	975	.9833333333	.9661016949	35	 	1000	1	1	8	964	1	.9285714286	8	1000	1	1	8	944	.9444444444	.9444444444	11	964	1	.9259259259	16	932	.8636363636	1	11	1000	1	1	11	972	1	.9444444444	10	933	.9333333333	.9333333333	10	917	.9166666667	.9166666667	7	971	1	.9411764706	9	-99	0	0	0	0	0	0	0	0	0	0	2
 	100858	Auburn University	29	Women's Softball	2014	1	1	Southeastern Conference	Southeastern Conference	2	0	 	983	993	983	.9724137931	.9788732394	75	 	1000	1	1	17	986	.9722222222	.9722222222	19	946	.9459459459	.9459459459	19	1000	.9743589744	1	20	1000	1	1	21	988	.976744186	1	22	965	.9534883721	.976744186	23	953	.9534883721	.9534883721	24	957	.9565217391	.9565217391	24	943	.9142857143	.9714285714	19	967	.9777777778	.9555555556	24	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	36	Women's Volleyball	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	969	986	969	.9797979798	.9583333333	52	 	1000	1	1	12	926	.9259259259	.9259259259	15	980	1	.96	13	978	1	.9565217391	12	1000	1	1	12	1000	1	1	12	977	.9545454545	1	13	977	1	.9545454545	12	957	1	.9130434783	12	1000	1	1	13	1000	1	1	11	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	25	Women's Golf	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	990	998	998	1	.9795918367	27	 	955	1	.9090909091	6	1000	1	1	8	1000	1	1	7	1000	1	1	6	923	.9230769231	.9230769231	8	947	1	.8888888889	5	1000	1	1	5	929	1	.8571428571	8	1000	1	1	7	1000	1	1	7	1000	1	1	6	-99	0	0	0	0	0	0	0	0	1	1	1
 	101480	Jacksonville State University	4	Football	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	942	953	942	.9248366013	.932231405	339	 	965	.9683544304	.9423076923	87	945	.9225806452	.9407894737	86	941	.9305555556	.9236111111	79	916	.8774193548	.9215686275	87	921	.8656716418	.954887218	73	970	.9402985075	.9701492537	75	854	.8226950355	.8785714286	81	950	.9428571429	.9571428571	78	867	.8321678322	.8951048951	82	857	.8163265306	.8843537415	79	860	.8533333333	.8666666667	81	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	2	Men's Basketball	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	952	974	952	.9583333333	.9347826087	51	 	956	.9565217391	.9545454545	13	977	1	.9545454545	11	980	1	.9166666667	14	898	.88	.9166666667	13	974	1	.9473684211	10	940	1	.88	13	769	.7692307692	.7692307692	14	808	.8461538462	.7692307692	13	923	.9230769231	.9230769231	13	820	.8	.84	13	905	.9047619048	.9047619048	11	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	29	Women's Softball	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	979	990	979	.979020979	.9645390071	73	 	974	.9743589744	.9736842105	20	1000	1	1	18	923	.9393939394	.90625	17	986	1	.9714285714	18	1000	1	1	20	935	.9230769231	.9473684211	22	986	.9714285714	1	18	944	.9444444444	.9444444444	19	941	.9705882353	.9117647059	18	973	.972972973	.972972973	20	969	.96875	.96875	16	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	3	Men's Cross Country	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	981	995	995	.9814814815	.9811320755	27	 	938	.9375	.9375	8	1000	1	1	6	1000	1	1	7	1000	1	1	6	850	.8	.9	5	929	.7857142857	1	7	889	.9285714286	.8461538462	8	1000	1	1	7	941	.9411764706	.9411764706	9	909	.9545454545	.8636363636	12	1000	1	1	7	-99	0	0	0	0	0	0	0	0	0	0	1
 	101480	Jacksonville State University	35	Women's Track, Outdoor	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	968	980	968	.9613733906	.9698275862	120	 	953	.9433962264	.9622641509	28	973	.9636363636	.9636363636	28	969	.96875	.9682539683	32	975	.9672131148	.9836065574	32	982	.9824561404	.9824561404	29	896	.8888888889	.8846153846	28	988	.9534883721	1	23	944	.9259259259	.9444444444	28	930	.9302325581	.9302325581	22	852	.8409090909	.8636363636	24	968	.9677419355	.9677419355	16	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	34	Women's Track, Indoor	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	962	976	962	.9535864979	.9661016949	122	 	936	.9272727273	.9454545455	29	966	.9491525424	.9661016949	30	969	.96875	.9682539683	32	975	.9661016949	.9830508475	31	982	.9824561404	.9821428571	29	912	.9038461538	.9	27	989	.9555555556	1	24	944	.9259259259	.9444444444	28	927	.9268292683	.9268292683	21	852	.8409090909	.8636363636	24	968	.9677419355	.9677419355	16	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	19	Women's Basketball	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	947	970	947	.9716981132	.9215686275	56	 	958	1	.9166666667	13	923	.9615384615	.8846153846	14	946	.9655172414	.9259259259	15	962	.962962963	.96	14	969	.96875	.9375	17	962	.962962963	.96	14	944	.962962963	.9259259259	14	898	.9333333333	.8620689655	16	948	.9655172414	.9310344828	15	929	.9285714286	.9285714286	14	933	.9333333333	.9333333333	15	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	33	Women's Tennis	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	1000	1000	1000	1	1	31	 	1000	1	1	8	1000	1	1	8	1000	1	1	7	1000	1	1	8	1000	1	1	8	1000	1	1	8	1000	1	1	8	969	1	.9375	8	906	.9375	.875	8	969	.9375	1	8	969	1	.9375	8	-99	1	1	1	1	0	0	0	0	0	0	2
 	101480	Jacksonville State University	13	Men's Tennis	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	979	993	979	.9722222222	.9855072464	38	 	1000	1	1	12	931	.9333333333	.9285714286	8	1000	1	1	9	969	.9411764706	1	9	1000	1	1	11	971	.9411764706	.9411764706	9	969	.9375	.9375	8	900	.9333333333	.8666666667	9	976	.9523809524	1	11	972	.9444444444	1	9	1000	1	1	8	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	6	Men's Golf	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	970	988	970	.9852941176	.9402985075	38	 	952	1	.9047619048	12	972	1	.9444444444	10	1000	1	1	8	933	.9333333333	.9333333333	8	949	.9	1	10	1000	1	1	10	938	.9375	.9375	9	972	1	.9444444444	10	941	1	.8823529412	10	944	.9444444444	.9444444444	11	944	.9444444444	.9444444444	9	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	38	Mixed Rifle	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	974	991	974	.9666666667	.9824561404	30	 	1000	1	1	9	906	.875	.9375	8	1000	1	1	7	1000	1	1	6	821	.7857142857	.8571428571	7	1000	.9230769231	1	7	917	.9166666667	.9166666667	6	941	.9411764706	.9411764706	10	1000	1	1	5	964	1	.9285714286	8	1000	1	1	8	-99	0	0	0	0	0	0	0	0	0	0	2
 	101480	Jacksonville State University	31	Women's Soccer	2014	1	2	Ohio Valley Conference	Ohio Valley Conference	2	0	 	986	994	986	.9946808511	.9723756906	97	 	979	1	.9565217391	25	1000	1	1	23	990	1	.9787234043	26	965	.9772727273	.9523809524	23	1000	.9772727273	1	23	935	.9743589744	.8947368421	21	918	.9534883721	.880952381	22	961	.9736842105	.9210526316	20	905	.9047619048	.9047619048	23	953	.976744186	.9302325581	22	958	1	.9166666667	19	-99	0	0	0	0	0	0	0	0	0	0	2
